Survived,Fare,age_cat,imputed,ln_group,fam_size,fam_group,parch_group,sibsp_group,fpp,Gender,name_length,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S,tick_group_ca,tick_group_no_head,tick_group_other_letter,tick_group_pp,titles_Master.,titles_Miss.,titles_Mr.,titles_Mrs.,titles_other_name,ticket_value_0,ticket_value_1,ticket_value_10,ticket_value_20,ticket_value_30,ticket_value_300,name_length_group_length_2,name_length_group_length_3,name_length_group_length_4,name_length_group_otherl,ticket_header_A. ,ticket_header_A./5. ,ticket_header_A.5. ,ticket_header_A/4 ,ticket_header_A/4. ,ticket_header_A/5 ,ticket_header_A/5. ,ticket_header_A/S ,ticket_header_A4. ,ticket_header_AQ/3. ,ticket_header_AQ/4 ,ticket_header_C ,ticket_header_C.A. ,ticket_header_C.A./SOTON ,ticket_header_CA ,ticket_header_CA. ,ticket_header_F.C. ,ticket_header_F.C.C. ,ticket_header_Fa ,ticket_header_LP ,ticket_header_P/PP ,ticket_header_PC ,ticket_header_PP ,ticket_header_S.C./A.4. ,ticket_header_S.C./PARIS ,ticket_header_S.O./P.P. ,ticket_header_S.O.C. ,ticket_header_S.O.P. ,ticket_header_S.P. ,ticket_header_S.W./PP ,ticket_header_SC ,ticket_header_SC/A.3 ,ticket_header_SC/A4 ,ticket_header_SC/AH ,ticket_header_SC/PARIS ,ticket_header_SC/Paris ,ticket_header_SCO/W ,ticket_header_SO/C ,ticket_header_SOTON/O.Q. ,ticket_header_SOTON/O2 ,ticket_header_SOTON/OQ ,ticket_header_STON/O ,ticket_header_STON/O2. ,ticket_header_STON/OQ. ,ticket_header_SW/PP ,ticket_header_W./C. ,ticket_header_W.E.P. ,ticket_header_W/C ,ticket_header_WE/P ,ticket_header_no_ticket_head,ticket_alpha_A,ticket_alpha_C,ticket_alpha_F,ticket_alpha_L,ticket_alpha_P,ticket_alpha_S,ticket_alpha_W,ticket_alpha_no_ticket_head,ln_end_a,ln_end_c,ln_end_d,ln_end_e,ln_end_f,ln_end_g,ln_end_h,ln_end_i,ln_end_k,ln_end_l,ln_end_m,ln_end_n,ln_end_o,ln_end_other,ln_end_r,ln_end_s,ln_end_t,ln_end_y,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Parch_9
1,0.9710105242705077,0.09833093882577754,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,0.09833093882577754,0.09833093882577754,0.09833093882577754,0.23358606536589846,0.09833093882577754,0.22565135338104736,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,0.09833093882577754,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226,-0.02898947572949226
1,0.9761137403937842,0.07135183563187937,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,0.07135183563187937,0.07135183563187937,0.07135183563187937,0.2001449008593898,0.07135183563187937,0.1665899308699746,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,0.07135183563187937,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587,-0.02388625960621587
1,0.9886320039993794,0.008057325294193597,-0.011367996000620618,0.008057325294193597,0.027482646589007814,0.008057325294193597,0.008057325294193597,0.008057325294193597,0.04386107018191362,-0.011367996000620618,0.027482646589007814,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,0.008057325294193597,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618,-0.011367996000620618
1,0.9857780521800099,0.023674783586926068,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,0.023674783586926068,0.023674783586926068,0.023674783586926068,0.10982425999426032,0.023674783586926068,0.023674783586926068,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,0.023674783586926068,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088,-0.014221947819990088
0,0.9695437828957612,0.09376738538023324,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,0.09376738538023324,0.09376738538023324,0.09376738538023324,0.22878770296017573,0.09376738538023324,0.46643819283364935,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,0.09376738538023324,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795,-0.030456217104238795
0,0.9803557762330187,0.04932129347439799,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,0.04932129347439799,0.04932129347439799,0.04932129347439799,0.16482736705343912,0.04932129347439799,0.1182868107157773,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,0.04932129347439799,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318,-0.019644223766981318
1,0.9796694619669749,0.05659253889005184,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,0.05659253889005184,0.05659253889005184,0.05659253889005184,0.17703240754577598,-0.020330538033025085,0.13351561581312876,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,0.05659253889005184,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085,-0.020330538033025085
1,0.988980494567441,0.006869582223970588,-0.01101950543255893,0.006869582223970588,0.006869582223970588,0.006869582223970588,0.006869582223970588,0.006869582223970588,0.048565019028364326,-0.01101950543255893,0.024758669880500104,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,0.006869582223970588,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893,-0.01101950543255893
1,0.9711902597143711,0.09737322501405563,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,0.09737322501405563,0.09737322501405563,0.09737322501405563,0.2325509352952382,0.09737322501405563,0.22355619031374016,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,0.09737322501405563,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927,-0.028809740285628927
1,0.9860095578495205,0.01934289118285377,-0.013990442150479562,0.01934289118285377,0.05267622451618711,0.01934289118285377,0.01934289118285377,0.01934289118285377,0.06279571096042474,-0.013990442150479562,0.08600955784952043,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,0.01934289118285377,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562,-0.013990442150479562
